Acero		
Tiempo	Fuerza	Desplazamiento
seg	N	mm
238.39	4876.232	19.86304
238.4	4876.328	19.86387
238.41	4875.66	19.86471
238.42	4874.516	19.86555
238.43	4875.231	19.8664
238.44	4873.705	19.86724
238.45	4874.039	19.86808
238.46	4875.374	19.86893
238.47	4876.757	19.86976
238.48	4876.518	19.87058
238.49	4877.71	19.87141
238.5	4876.089	19.87224
238.51	4877.567	19.87305
238.52	4878.521	19.87387
238.53	4877.043	19.87471
238.54	4876.995	19.87554
238.55	4877.806	19.87636
238.56	4878.521	19.87721
238.57	4879.809	19.87805
238.58	4879.713	19.87889
238.59	4878.807	19.87972
238.6	4879.379	19.88056
238.61	4878.473	19.88139
238.62	4878.092	19.88221
238.63	4878.569	19.88304
238.64	4876.947	19.88387
238.65	4878.855	19.88471
238.66	4879.57	19.88554
238.67	4878.235	19.88638
238.68	4877.09	19.88723
238.69	4876.947	19.88807
238.7	4878.759	19.88892
238.71	4879.284	19.88976
238.72	4879.236	19.8906
238.73	4878.14	19.89143
238.74	4876.28	19.89225
238.75	4876.042	19.89307
238.76	4878.283	19.8939
238.77	4880.238	19.89473
238.78	4878.759	19.89554
238.79	4876.232	19.89638
238.8	4875.04	19.8972
238.81	4878.426	19.89803
238.82	4877.949	19.89886
238.83	4874.373	19.89971
238.84	4875.708	19.90055
238.85	4876.947	19.90137
238.86	4877.806	19.90221
238.87	4876.518	19.90304
238.88	4878.569	19.90388
238.89	4878.807	19.90471
238.9	4877.949	19.90554
238.91	4877.281	19.90637
238.92	4877.854	19.90722
238.93	4877.949	19.90806
238.94	4878.33	19.90891
238.95	4879.332	19.90975
238.96	4879.57	19.9106
238.97	4878.426	19.91144
238.98	4879.188	19.91226
238.99	4879.522	19.91308
239	4880.571	19.91391
239.01	4879.188	19.91473
239.02	4880.714	19.91555
239.03	4880.667	19.91637
239.04	4878.759	19.9172
239.05	4877.901	19.91803
239.06	4880.523	19.91887
239.07	4878.902	19.91971
239.08	4877.567	19.92054
239.09	4878.807	19.92138
239.1	4879.618	19.92221
239.11	4879.809	19.92304
239.12	4877.663	19.92387
239.13	4880.667	19.92471
239.14	4881.764	19.92554
239.15	4879.236	19.92637
239.16	4879.332	19.92721
239.17	4879.093	19.92805
239.18	4879.952	19.9289
239.19	4881.144	19.92974
239.2	4880.619	19.93058
239.21	4880.19	19.93144
239.22	4877.854	19.93227
239.23	4877.376	19.93309
239.24	4879.57	19.93392
239.25	4878.092	19.93474
239.26	4878.664	19.93556
239.27	4882.908	19.93639
239.28	4883.146	19.93721
239.29	4880.285	19.93804
239.3	4878.855	19.93886
239.31	4878.95	19.9397
239.32	4878.569	19.94054
239.33	4881	19.94139
239.34	4880.381	19.94223
239.35	4878.902	19.94306
239.36	4879.856	19.9439
239.37	4882.145	19.94472
239.38	4882.05	19.94555
239.39	4880.142	19.94638
239.4	4880.571	19.94721
239.41	4882.192	19.94805
239.42	4882.192	19.94888
239.43	4880.333	19.94973
239.44	4877.233	19.95057
239.45	4878.283	19.95142
239.46	4877.71	19.95226
239.47	4878.712	19.9531
239.48	4880.428	19.95393
239.49	4881.954	19.95475
239.5	4882.192	19.95557
239.51	4882.24	19.95638
239.52	4883.242	19.95722
239.53	4884.625	19.95804
239.54	4884.672	19.95888
239.55	4881.573	19.95971
239.56	4881.764	19.96054
239.57	4883.29	19.96137
239.58	4881.716	19.96222
239.59	4882.717	19.96305
239.6	4882.05	19.96388
239.61	4878.95	19.96471
239.62	4881	19.96554
239.63	4882.526	19.96638
239.64	4883.575	19.96721
239.65	4882.479	19.96804
239.66	4879.332	19.96887
239.67	4881.907	19.96972
239.68	4883.718	19.97056
239.69	4881.954	19.97141
239.7	4881.764	19.97225
239.71	4884.768	19.97309
239.72	4886.246	19.97393
239.73	4885.483	19.97476
239.74	4884.195	19.97558
239.75	4883.385	19.97641
239.76	4885.006	19.97723
239.77	4884.481	19.97804
239.78	4882.05	19.97887
239.79	4883.528	19.9797
239.8	4884.481	19.98053
239.81	4883.957	19.98137
239.82	4881.191	19.98221
239.83	4880.047	19.98305
239.84	4881.096	19.98388
239.85	4881.144	19.98472
239.86	4882.431	19.98555
239.87	4883.385	19.98639
239.88	4883.909	19.98721
239.89	4883.671	19.98804
239.9	4886.103	19.98887
239.91	4885.959	19.98971
239.92	4883.718	19.99054
239.93	4884.243	19.99138
239.94	4883.909	19.99224
239.95	4883.194	19.99308
239.96	4885.53	19.99393
239.97	4884.338	19.99477
239.98	4880.762	19.99559
239.99	4882.669	19.99641
240	4885.769	19.99724
240.01	4883.861	19.99806
240.02	4885.769	19.99889
240.03	4884.863	19.99972
240.04	4885.912	20.00054
240.05	4883.671	20.00138
240.06	4883.385	20.00221
240.07	4882.813	20.00304
240.08	4881.859	20.00389
240.09	4883.575	20.00473
240.1	4886.198	20.00556
240.11	4884.052	20.00639
240.12	4884.1	20.00722
240.13	4884.768	20.00804
240.14	4882.669	20.00887
240.15	4881.668	20.00971
240.16	4882.288	20.01055
240.17	4882.956	20.01138
240.18	4884.1	20.01223
240.19	4886.437	20.01307
240.2	4886.818	20.01393
240.21	4884.72	20.01477
240.22	4884.052	20.0156
240.23	4884.768	20.01643
240.24	4884.243	20.01725
240.25	4883.099	20.01807
240.26	4884.768	20.0189
240.27	4886.866	20.01972
240.28	4883.575	20.02054
240.29	4881.573	20.02138
240.3	4882.431	20.0222
240.31	4884.815	20.02303
240.32	4887.104	20.02387
240.33	4885.912	20.02471
240.34	4884.815	20.02555
240.35	4884.052	20.02638
240.36	4883.861	20.02722
240.37	4885.102	20.02804
240.38	4884.052	20.02888
240.39	4883.385	20.02971
240.4	4881.382	20.03054
240.41	4882.717	20.03139
240.42	4885.149	20.03222
240.43	4884.911	20.03306
240.44	4886.437	20.03391
240.45	4886.961	20.03476
240.46	4885.102	20.03559
240.47	4884.434	20.03644
240.48	4883.861	20.03726
240.49	4884.481	20.03808
240.5	4886.866	20.03891
240.51	4886.723	20.03973
240.52	4887.247	20.04055
240.53	4887.199	20.04137
240.54	4883.29	20.0422
240.55	4884.1	20.04303
240.56	4886.484	20.04387
240.57	4886.58	20.04471
240.58	4884.958	20.04555
240.59	4884.195	20.04638
240.6	4885.435	20.04722
240.61	4885.197	20.04805
240.62	4885.292	20.04889
240.63	4885.149	20.04972
240.64	4887.056	20.05055
240.65	4887.533	20.05139
240.66	4886.246	20.05222
240.67	4885.244	20.05305
240.68	4883.575	20.0539
240.69	4887.199	20.05474
240.7	4887.438	20.05558
240.71	4886.15	20.05643
240.72	4885.959	20.05726
240.73	4887.104	20.05809
240.74	4886.484	20.05892
240.75	4885.578	20.05974
240.76	4885.483	20.06056
240.77	4887.533	20.06139
240.78	4889.059	20.06221
240.79	4886.198	20.06304
240.8	4884.529	20.06386
240.81	4886.389	20.0647
240.82	4886.103	20.06554
240.83	4883.433	20.06639
240.84	4885.578	20.06723
240.85	4886.103	20.06806
240.86	4886.675	20.06889
240.87	4885.912	20.06972
240.88	4885.435	20.07055
240.89	4885.816	20.07137
240.9	4886.389	20.07221
240.91	4886.675	20.07304
240.92	4887.867	20.07388
240.93	4886.055	20.07473
240.94	4886.198	20.07557
240.95	4886.913	20.07643
240.96	4886.055	20.07726
240.97	4885.673	20.0781
240.98	4887.152	20.07893
240.99	4888.678	20.07975
241	4888.296	20.08057
241.01	4888.392	20.0814
241.02	4888.821	20.08222
241.03	4889.393	20.08305
241.04	4888.821	20.08388
241.05	4885.626	20.0847
241.06	4886.913	20.08553
241.07	4889.297	20.08637
241.08	4889.631	20.08722
241.09	4887.39	20.08805
241.1	4886.723	20.08888
241.11	4886.866	20.08971
241.12	4889.393	20.09054
241.13	4888.535	20.09138
241.14	4886.15	20.09221
241.15	4884.386	20.09304
241.16	4885.721	20.09387
241.17	4887.104	20.09472
241.18	4887.628	20.09556
241.19	4887.485	20.09641
241.2	4888.392	20.09726
241.21	4888.678	20.0981
241.22	4889.297	20.09894
241.23	4889.107	20.09977
241.24	4888.058	20.10058
241.25	4888.01	20.10141
241.26	4887.724	20.10223
241.27	4888.439	20.10305
241.28	4888.058	20.10387
241.29	4889.727	20.1047
241.3	4887.676	20.10553
241.31	4887.724	20.10637
241.32	4887.962	20.10721
241.33	4887.867	20.10805
241.34	4888.344	20.10888
241.35	4887.199	20.10972
241.36	4887.533	20.11055
241.37	4887.485	20.11139
241.38	4888.773	20.11221
241.39	4891.205	20.11304
241.4	4889.202	20.11387
241.41	4889.297	20.11471
241.42	4890.728	20.11555
241.43	4888.868	20.1164
241.44	4889.154	20.11724
241.45	4889.154	20.11808
241.46	4887.771	20.11893
241.47	4890.68	20.11977
241.48	4890.061	20.12059
241.49	4890.728	20.12142
241.5	4889.965	20.12224
241.51	4890.585	20.12306
241.52	4890.919	20.1239
241.53	4892.73	20.12472
241.54	4891.586	20.12554
241.55	4889.822	20.12638
241.56	4889.393	20.12721
241.57	4890.251	20.12804
241.58	4892.588	20.12889
241.59	4892.54	20.12973
241.6	4890.537	20.13056
241.61	4889.679	20.1314
241.62	4891.443	20.13222
241.63	4891.157	20.13305
241.64	4888.535	20.13387
241.65	4887.485	20.13471
241.66	4887.915	20.13554
241.67	4888.582	20.13638
241.68	4886.723	20.13723
241.69	4886.437	20.13807
241.7	4886.341	20.13893
241.71	4886.77	20.13976
241.72	4890.108	20.1406
241.73	4891.396	20.14143
241.74	4891.205	20.14225
241.75	4889.917	20.14308
241.76	4887.295	20.14391
241.77	4888.201	20.14472
241.78	4891.348	20.14555
241.79	4894.066	20.14638
241.8	4891.539	20.1472
241.81	4892.206	20.14803
241.82	4891.252	20.14887
241.83	4890.299	20.14972
241.84	4889.583	20.15056
241.85	4889.345	20.1514
241.86	4891.682	20.15222
241.87	4891.396	20.15304
241.88	4891.157	20.15388
241.89	4890.823	20.15471
241.9	4888.868	20.15554
241.91	4890.204	20.15637
241.92	4890.728	20.15722
241.93	4890.871	20.15806
241.94	4891.443	20.15892
241.95	4890.919	20.15976
241.96	4891.252	20.1606
241.97	4892.206	20.16144
241.98	4891.539	20.16227
241.99	4890.633	20.16308
242	4890.633	20.16391
242.01	4890.442	20.16473
242.02	4889.822	20.16555
242.03	4891.539	20.16639
242.04	4891.729	20.16721
242.05	4890.966	20.16803
242.06	4891.109	20.16887
242.07	4892.73	20.16971
242.08	4892.874	20.17054
242.09	4893.542	20.17138
242.1	4890.347	20.17222
242.11	4889.965	20.17305
242.12	4891.3	20.17387
242.13	4890.728	20.17471
242.14	4891.586	20.17554
242.15	4892.349	20.17637
242.16	4892.159	20.17721
242.17	4890.299	20.17805
242.18	4887.247	20.1789
242.19	4890.251	20.17974
242.2	4889.774	20.18058
242.21	4890.537	20.18143
242.22	4891.634	20.18227
242.23	4893.064	20.1831
242.24	4889.917	20.18392
242.25	4891.586	20.18474
242.26	4892.683	20.18556
242.27	4892.492	20.1864
242.28	4892.588	20.18722
242.29	4892.921	20.18804
242.3	4891.825	20.18888
242.31	4892.54	20.18971
242.32	4891.825	20.19055
242.33	4891.92	20.19139
242.34	4893.923	20.19223
242.35	4895.401	20.19306
242.36	4893.208	20.1939
242.37	4895.115	20.19472
242.38	4895.497	20.19555
242.39	4893.112	20.19638
242.4	4895.258	20.19722
242.41	4892.683	20.19805
242.42	4892.349	20.19888
242.43	4892.254	20.19973
242.44	4891.586	20.20058
242.45	4889.297	20.20143
242.46	4890.776	20.20227
242.47	4891.777	20.2031
242.48	4894.018	20.20393
242.49	4895.163	20.20475
242.5	4895.544	20.20557
242.51	4895.687	20.2064
242.52	4893.685	20.20722
242.53	4893.398	20.20804
242.54	4892.969	20.20886
242.55	4893.208	20.2097
242.56	4894.829	20.21054
242.57	4893.208	20.21137
242.58	4892.254	20.21222
242.59	4893.828	20.21305
242.6	4894.257	20.21388
242.61	4896.259	20.21472
242.62	4894.781	20.21555
242.63	4892.969	20.21638
242.64	4893.398	20.21721
242.65	4895.64	20.21804
242.66	4895.973	20.21887
242.67	4893.398	20.21972
242.68	4890.919	20.22056
242.69	4891.92	20.22141
242.7	4896.259	20.22226
242.71	4895.115	20.2231
242.72	4893.732	20.22394
242.73	4893.732	20.22477
242.74	4893.112	20.22558
242.75	4893.303	20.22641
242.76	4895.306	20.22723
242.77	4894.638	20.22805
242.78	4894.924	20.22887
242.79	4894.876	20.2297
242.8	4895.401	20.23053
242.81	4894.447	20.23137
242.82	4893.542	20.2322
242.83	4892.778	20.23304
242.84	4894.114	20.23388
242.85	4895.592	20.23472
242.86	4895.115	20.23555
242.87	4894.876	20.23637
242.88	4893.971	20.23721
242.89	4892.302	20.23804
242.9	4894.59	20.23887
242.91	4895.83	20.23971
242.92	4896.259	20.24054
242.93	4897.309	20.24138
242.94	4898.453	20.24224
242.95	4896.259	20.24308
242.96	4895.067	20.24393
242.97	4896.832	20.24477
242.98	4895.687	20.24559
242.99	4895.544	20.24643
243	4894.114	20.24724
243.01	4893.542	20.24807
243.02	4894.066	20.2489
243.03	4895.067	20.24972
243.04	4892.445	20.25054
243.05	4893.732	20.25138
243.06	4895.401	20.25221
243.07	4895.21	20.25305
243.08	4895.115	20.25389
243.09	4894.876	20.25473
243.1	4895.258	20.25556
243.11	4897.118	20.25639
243.12	4896.068	20.25722
243.13	4896.45	20.25805
243.14	4896.116	20.25888
243.15	4896.45	20.25972
243.16	4897.737	20.26055
243.17	4895.21	20.2614
243.18	4896.402	20.26224
243.19	4897.022	20.26308
243.2	4894.399	20.26393
243.21	4896.211	20.26477
243.22	4898.31	20.2656
243.23	4896.211	20.26643
243.24	4896.975	20.26725
243.25	4897.642	20.26807
243.26	4895.925	20.26891
243.27	4896.402	20.26973
243.28	4897.547	20.27054
243.29	4896.784	20.27138
243.3	4897.118	20.2722
243.31	4896.259	20.27303
243.32	4895.878	20.27387
243.33	4897.166	20.27472
243.34	4898.787	20.27555
243.35	4896.784	20.27638
243.36	4898.071	20.27722
243.37	4897.451	20.27805
243.38	4896.307	20.27888
243.39	4895.497	20.27971
243.4	4896.545	20.28054
243.41	4898.453	20.28139
243.42	4897.833	20.28222
243.43	4896.498	20.28306
243.44	4897.547	20.28392
243.45	4900.026	20.28476
243.46	4899.406	20.2856
243.47	4897.451	20.28644
243.48	4901.409	20.28727
243.49	4900.026	20.28808
243.5	4898.167	20.28891
243.51	4900.789	20.28973
243.52	4901.552	20.29055
243.53	4901.075	20.29137
243.54	4900.265	20.29221
243.55	4898.787	20.29303
243.56	4898.167	20.29387
243.57	4897.309	20.29471
243.58	4895.878	20.29555
243.59	4895.878	20.29638
243.6	4897.451	20.29722
243.61	4898.119	20.29805
243.62	4900.169	20.29889
243.63	4898.787	20.29971
243.64	4898.023	20.30054
243.65	4898.31	20.30137
243.66	4899.216	20.30222
243.67	4898.262	20.30305
243.68	4898.596	20.3039
243.69	4898.644	20.30474
243.7	4899.359	20.30558
243.71	4899.692	20.30643
243.72	4897.976	20.30726
243.73	4897.309	20.30809
243.74	4899.12	20.30892
243.75	4897.642	20.30974
243.76	4897.356	20.31056
243.77	4896.927	20.31139
243.78	4899.692	20.31222
243.79	4899.74	20.31304
243.8	4899.645	20.31388
243.81	4898.071	20.31471
243.82	4899.12	20.31554
243.83	4898.453	20.31639
243.84	4900.36	20.31723
243.85	4901.028	20.31806
243.86	4899.454	20.3189
243.87	4898.548	20.31972
243.88	4898.5	20.32055
243.89	4899.12	20.32138
243.9	4897.547	20.32222
243.91	4897.356	20.32304
243.92	4899.549	20.32388
243.93	4899.931	20.32473
243.94	4900.122	20.32557
243.95	4898.739	20.32643
243.96	4900.408	20.32726
243.97	4900.456	20.3281
243.98	4899.549	20.32893
243.99	4901.409	20.32975
244	4902.554	20.33057
244.01	4901.647	20.3314
244.02	4900.026	20.33223
244.03	4899.168	20.33305
244.04	4897.356	20.33388
244.05	4898.262	20.33471
244.06	4900.026	20.33554
244.07	4900.789	20.33637
244.08	4900.885	20.33722
244.09	4901.075	20.33805
244.1	4900.932	20.33888
244.11	4898.977	20.33972
244.12	4900.026	20.34054
244.13	4899.645	20.34138
244.14	4902.029	20.34221
244.15	4902.744	20.34304
244.16	4901.504	20.34389
244.17	4899.406	20.34472
244.18	4899.931	20.34556
244.19	4898.023	20.34642
244.2	4899.359	20.34726
244.21	4899.883	20.3481
244.22	4900.026	20.34894
244.23	4899.645	20.34976
244.24	4899.74	20.35058
244.25	4898.787	20.35141
244.26	4900.074	20.35223
244.27	4901.552	20.35305
244.28	4901.218	20.35387
244.29	4899.931	20.35471
244.3	4898.644	20.35553
244.31	4900.837	20.35637
244.32	4902.554	20.35721
244.33	4902.172	20.35805
244.34	4900.456	20.35888
244.35	4898.787	20.35972
244.36	4899.597	20.36055
244.37	4898.977	20.36137
244.38	4899.835	20.36221
244.39	4901.647	20.36304
244.4	4901.695	20.36387
244.41	4900.837	20.36471
244.42	4900.265	20.36555
244.43	4901.552	20.3664
244.44	4900.313	20.36724
244.45	4901.743	20.36809
244.46	4901.647	20.36893
244.47	4901.647	20.36977
244.48	4902.744	20.37059
244.49	4903.459	20.37142
244.5	4904.652	20.37224
244.51	4901.981	20.37306
244.52	4903.173	20.37389
244.53	4900.932	20.37472
244.54	4898.834	20.37554
244.55	4900.217	20.37638
244.56	4902.458	20.37721
244.57	4902.983	20.37805
244.58	4904.175	20.37889
244.59	4905.081	20.37973
244.6	4903.173	20.38056
244.61	4902.315	20.3814
244.62	4902.554	20.38222
244.63	4902.029	20.38305
244.64	4902.172	20.38388
244.65	4900.599	20.38472
244.66	4901.743	20.38555
244.67	4902.315	20.38638
244.68	4902.315	20.38723
244.69	4902.649	20.38807
244.7	4902.22	20.38893
244.71	4903.173	20.38976
244.72	4902.744	20.3906
244.73	4902.983	20.39143
244.74	4900.313	20.39225
244.75	4900.646	20.39308
244.76	4904.032	20.39391
244.77	4904.795	20.39472
244.78	4902.268	20.39554
244.79	4903.555	20.39638
244.8	4901.314	20.3972
244.81	4903.889	20.39804
244.82	4902.268	20.39887
244.83	4902.506	20.39972
244.84	4901.361	20.40055
244.85	4902.363	20.40138
244.86	4903.316	20.40222
244.87	4903.269	20.40304
244.88	4902.601	20.40388
244.89	4901.647	20.40471
244.9	4903.364	20.40554
244.91	4900.885	20.40639
244.92	4901.743	20.40722
244.93	4903.746	20.40806
244.94	4904.795	20.40892
244.95	4903.65	20.40976
244.96	4902.84	20.4106
244.97	4903.316	20.41144
244.98	4903.078	20.41226
244.99	4903.173	20.41308
245	4906.273	20.41391
245.01	4904.842	20.41473
245.02	4902.315	20.41555
245.03	4903.173	20.41637
245.04	4903.316	20.41721
245.05	4902.315	20.41803
245.06	4903.459	20.41887
245.07	4905.605	20.41971
245.08	4904.366	20.42055
245.09	4903.65	20.42138
245.1	4901.934	20.42222
245.11	4901.647	20.42305
245.12	4903.507	20.42387
245.13	4905.081	20.42471
245.14	4905.415	20.42554
245.15	4905.987	20.42637
245.16	4905.558	20.42722
245.17	4904.556	20.42805
245.18	4904.175	20.4289
245.19	4904.032	20.42975
245.2	4902.411	20.43059
245.21	4902.84	20.43143
245.22	4905.701	20.43227
245.23	4905.319	20.4331
245.24	4903.841	20.43393
245.25	4904.175	20.43474
245.26	4904.89	20.43556
245.27	4905.939	20.4364
245.28	4905.558	20.43722
245.29	4904.413	20.43804
245.3	4905.224	20.43888
245.31	4903.984	20.43971
245.32	4903.841	20.44055
245.33	4906.321	20.44139
245.34	4906.988	20.44223
245.35	4906.368	20.44306
245.36	4906.893	20.4439
245.37	4906.225	20.44472
245.38	4905.319	20.44555
245.39	4905.51	20.44638
245.4	4905.558	20.44722
245.41	4906.273	20.44805
245.42	4904.175	20.44888
245.43	4904.08	20.44974
245.44	4905.51	20.45058
245.45	4905.749	20.45143
245.46	4905.605	20.45227
245.47	4906.416	20.4531
245.48	4906.94	20.45393
245.49	4905.462	20.45475
245.5	4905.892	20.45557
245.51	4905.605	20.45641
245.52	4907.942	20.45723
245.53	4905.462	20.45805
245.54	4904.509	20.45888
245.55	4902.458	20.45971
245.56	4905.892	20.46054
245.57	4906.178	20.46137
245.58	4906.273	20.46222
245.59	4905.796	20.46305
245.6	4905.558	20.46388
245.61	4906.75	20.46472
245.62	4906.511	20.46555
245.63	4905.176	20.46638
245.64	4907.227	20.46721
245.65	4907.656	20.46804
245.66	4906.273	20.46889
245.67	4906.702	20.46972
245.68	4906.988	20.47056
245.69	4907.274	20.47141
245.7	4907.513	20.47226
245.71	4906.797	20.4731
245.72	4908.8	20.47394
245.73	4908.228	20.47477
245.74	4908.657	20.47558
245.75	4907.656	20.47642
245.76	4906.225	20.47724
245.77	4905.653	20.47806
245.78	4905.701	20.47887
245.79	4908.466	20.47971
245.8	4908.8	20.48053
245.81	4907.751	20.48137
245.82	4906.988	20.48221
245.83	4906.893	20.48305
245.84	4907.847	20.4839
245.85	4907.656	20.48473
245.86	4910.755	20.48555
245.87	4909.516	20.48637
245.88	4904.747	20.48721
245.89	4905.796	20.48804
245.9	4908.037	20.48887
245.91	4908.085	20.48971
245.92	4907.083	20.49055
245.93	4907.37	20.4914
245.94	4907.083	20.49225
245.95	4906.654	20.49309
245.96	4908.466	20.49394
245.97	4909.897	20.49477
245.98	4908.275	20.4956
245.99	4908.418	20.49642
246	4908.132	20.49724
246.01	4908.705	20.49806
246.02	4908.705	20.4989
246.03	4907.704	20.49972
246.04	4909.325	20.50054
246.05	4908.8	20.50138
246.06	4907.608	20.50221
246.07	4908.228	20.50305
246.08	4907.036	20.50389
246.09	4906.559	20.50473
246.1	4909.086	20.50556
246.11	4907.274	20.50639
246.12	4907.036	20.50722
246.13	4908.943	20.50805
246.14	4911.089	20.50888
246.15	4911.47	20.50972
246.16	4909.944	20.51055
246.17	4906.416	20.51138
246.18	4905.653	20.51223
246.19	4909.563	20.51308
246.2	4908.466	20.51394
246.21	4908.657	20.51477
246.22	4908.18	20.5156
246.23	4908.132	20.51644
246.24	4908.371	20.51726
246.25	4910.278	20.51808
246.26	4910.946	20.51891
246.27	4909.897	20.51973
246.28	4909.325	20.52055
246.29	4909.897	20.52138
246.3	4908.323	20.5222
246.31	4909.325	20.52304
246.32	4910.087	20.52387
246.33	4909.849	20.52472
246.34	4907.608	20.52556
246.35	4908.228	20.5264
246.36	4910.087	20.52723
246.37	4908.466	20.52805
246.38	4907.656	20.52888
246.39	4909.229	20.52972
246.4	4908.752	20.53055
246.41	4909.754	20.53139
246.42	4909.134	20.53223
246.43	4909.706	20.53306
246.44	4910.23	20.53392
246.45	4912.09	20.53477
246.46	4909.42	20.5356
246.47	4909.039	20.53644
246.48	4908.848	20.53727
246.49	4910.278	20.53808
246.5	4910.66	20.53891
246.51	4907.942	20.53973
246.52	4908.085	20.54055
246.53	4909.325	20.54137
246.54	4908.371	20.5422
246.55	4910.087	20.54303
246.56	4909.706	20.54387
246.57	4909.992	20.54472
246.58	4911.852	20.54555
246.59	4910.564	20.54638
246.6	4909.277	20.54723
246.61	4909.944	20.54805
246.62	4909.944	20.54889
246.63	4909.325	20.54972
246.64	4908.085	20.55054
